,Actual Outcome,prob_0,prob_1,predicted_TARGET
64322,1,0.88266194,0.11733809,0
64323,0,0.9768416,0.023158345,0
64324,0,0.86390114,0.13609883,0
64325,0,0.8318054,0.16819458,0
64326,0,0.9457079,0.054292094,0
64327,1,0.6790167,0.32098332,0
64328,0,0.95728844,0.042711534,0
64329,0,0.9707771,0.029222913,0
64330,0,0.9627069,0.037293103,0
64331,0,0.98509085,0.014909122,0
64332,0,0.97031415,0.029685842,0
64333,0,0.94412863,0.05587139,0
64334,0,0.97388965,0.026110334,0
64335,0,0.9527916,0.047208432,0
64336,0,0.9579624,0.042037603,0
64337,0,0.9201552,0.07984477,0
64338,0,0.92713046,0.07286952,0
64339,0,0.9144307,0.08556933,0
64340,1,0.6521579,0.34784213,0
64341,0,0.955605,0.044395022,0
64342,0,0.9655442,0.034455787,0
64343,0,0.87755585,0.12244418,0
64344,0,0.96314037,0.036859628,0
64345,0,0.9908674,0.009132621,0
64346,0,0.93362916,0.06637083,0
64347,0,0.9230008,0.07699917,0
64348,0,0.9452052,0.05479479,0
64349,0,0.97141546,0.02858456,0
64350,0,0.91543186,0.08456813,0
64351,0,0.7841474,0.21585262,0
64352,0,0.96456337,0.035436634,0
64353,0,0.9501497,0.049850307,0
64354,0,0.9395144,0.060485605,0
64355,0,0.84016407,0.1598359,0
64356,1,0.9223371,0.07766287,0
64357,0,0.9642954,0.03570463,0
64358,0,0.8693185,0.13068153,0
64359,0,0.8736137,0.1263863,0
64360,0,0.91682774,0.08317227,0
64361,0,0.9486199,0.05138007,0
64362,0,0.96915126,0.030848734,0
64363,0,0.9844007,0.015599337,0
64364,0,0.9590814,0.04091857,0
64365,0,0.9573685,0.04263151,0
64366,0,0.9649594,0.035040613,0
64367,0,0.9403649,0.05963509,0
64368,0,0.9682895,0.031710476,0
64369,0,0.9620517,0.037948314,0
64370,0,0.8455026,0.15449736,0
64371,1,0.959332,0.040668007,0
64372,0,0.92843974,0.07156024,0
64373,0,0.9377826,0.06221739,0
64374,0,0.9088551,0.09114489,0
64375,0,0.9271066,0.072893396,0
64376,0,0.9720974,0.027902594,0
64377,0,0.98384804,0.016151955,0
64378,0,0.97202945,0.027970547,0
64379,1,0.7204337,0.27956632,0
64380,0,0.94667125,0.05332876,0
64381,0,0.97746587,0.02253413,0
64382,0,0.93536127,0.06463874,0
64383,1,0.8350822,0.16491783,0
64384,0,0.96036816,0.03963185,0
64385,0,0.9287561,0.071243875,0
64386,0,0.9470638,0.052936167,0
64387,0,0.9577986,0.042201385,0
64388,0,0.97350985,0.026490131,0
64389,0,0.9830802,0.01691979,0
64390,0,0.9615427,0.03845728,0
64391,0,0.94243485,0.057565168,0
64392,1,0.9194528,0.08054722,0
64393,0,0.9456837,0.054316275,0
64394,0,0.8735268,0.12647317,0
64395,0,0.96031445,0.039685525,0
64396,0,0.9843315,0.015668487,0
64397,0,0.800994,0.199006,0
64398,0,0.96150154,0.03849846,0
64399,0,0.9447489,0.055251133,0
64400,0,0.9694244,0.030575557,0
64401,0,0.9401374,0.05986261,0
64402,0,0.96751505,0.03248497,0
64403,0,0.9645358,0.03546424,0
64404,0,0.97768676,0.022313252,0
64405,0,0.946724,0.053276006,0
64406,0,0.90285456,0.097145416,0
64407,1,0.8494545,0.15054548,0
64408,0,0.85752785,0.14247212,0
64409,0,0.904451,0.095548995,0
64410,0,0.9801744,0.019825602,0
64411,0,0.9757682,0.024231771,0
64412,1,0.85436076,0.14563924,0
64413,0,0.9383346,0.061665446,0
64414,0,0.95674604,0.043253943,0
64415,0,0.93590546,0.06409457,0
64416,0,0.9472427,0.052757304,0
64417,0,0.9911932,0.008806804,0
64418,0,0.92839485,0.071605146,0
64419,0,0.95205384,0.04794613,0
64420,0,0.9898747,0.010125287,0
64421,0,0.89220345,0.10779652,0
64422,0,0.7889914,0.2110086,0
64423,0,0.9273642,0.07263582,0
64424,0,0.9190611,0.08093889,0
64425,0,0.9170726,0.08292738,0
64426,0,0.96865755,0.03134247,0
64427,1,0.9445636,0.05543636,0
64428,0,0.96574026,0.03425974,0
64429,0,0.9206866,0.07931341,0
64430,0,0.9415073,0.058492724,0
64431,0,0.99320644,0.00679355,0
64432,0,0.97775185,0.022248132,0
64433,0,0.9501258,0.049874175,0
64434,0,0.89553726,0.104462765,0
64435,0,0.9591123,0.04088774,0
64436,0,0.9208914,0.079108566,0
64437,0,0.9147635,0.08523649,0
64438,0,0.89072055,0.109279476,0
64439,0,0.79484236,0.20515762,0
64440,0,0.9300984,0.06990159,0
64441,0,0.8961526,0.10384739,0
64442,0,0.95727485,0.042725164,0
64443,0,0.9357382,0.064261794,0
64444,0,0.9256992,0.074300826,0
64445,0,0.984809,0.015190996,0
64446,0,0.98941106,0.010588947,0
64447,0,0.9439583,0.056041744,0
64448,0,0.9492955,0.050704468,0
64449,0,0.9499494,0.05005064,0
64450,0,0.78876317,0.21123682,0
64451,0,0.9986298,0.0013701702,0
64452,0,0.90959865,0.09040134,0
64453,0,0.9570235,0.042976502,0
64454,0,0.9805247,0.01947531,0
64455,0,0.94376993,0.056230057,0
64456,0,0.9068301,0.09316993,0
64457,0,0.90210027,0.097899735,0
64458,0,0.85702866,0.14297135,0
64459,0,0.9655169,0.03448305,0
64460,0,0.9638847,0.0361153,0
64461,0,0.96619344,0.03380658,0
64462,0,0.95187557,0.048124418,0
64463,1,0.947039,0.05296102,0
64464,0,0.93638456,0.06361546,0
64465,0,0.8743161,0.12568393,0
64466,0,0.9730515,0.026948528,0
64467,1,0.9490952,0.050904803,0
64468,0,0.9274107,0.07258925,0
64469,0,0.98847085,0.011529133,0
64470,0,0.97931993,0.020680055,0
64471,0,0.97445315,0.025546838,0
64472,0,0.93697995,0.063020036,0
64473,0,0.98445797,0.015542036,0
64474,0,0.98006934,0.019930633,0
64475,0,0.943907,0.056092948,0
64476,0,0.96046436,0.03953565,0
64477,0,0.9547473,0.04525271,0
64478,0,0.9874001,0.012599896,0
64479,0,0.8961723,0.103827715,0
64480,0,0.9686062,0.031393837,0
64481,0,0.7655936,0.2344064,0
64482,0,0.92960316,0.070396855,0
64483,0,0.9555374,0.0444626,0
64484,0,0.9920383,0.007961705,0
64485,0,0.8939786,0.10602139,0
64486,0,0.9765034,0.023496604,0
64487,0,0.97872543,0.021274595,0
64488,0,0.9349917,0.06500831,0
64489,0,0.92819065,0.07180935,0
64490,1,0.93140024,0.06859978,0
64491,0,0.8606596,0.13934037,0
64492,0,0.9803302,0.019669792,0
64493,0,0.9810152,0.018984811,0
64494,0,0.8232956,0.17670439,0
64495,0,0.75554,0.24445996,0
64496,0,0.9672289,0.032771092,0
64497,0,0.9659976,0.03400241,0
64498,0,0.94107157,0.05892845,0
64499,0,0.9517723,0.0482277,0
64500,0,0.94868594,0.051314034,0
64501,1,0.895711,0.10428899,0
64502,0,0.90807426,0.09192577,0
64503,0,0.98028433,0.019715654,0
64504,0,0.9540436,0.04595635,0
64505,0,0.97484213,0.02515789,0
64506,0,0.9546981,0.045301903,0
64507,0,0.9120081,0.08799189,0
64508,0,0.957297,0.042702954,0
64509,0,0.9709025,0.029097486,0
64510,0,0.7450525,0.25494748,0
64511,0,0.9147545,0.085245475,0
64512,0,0.920475,0.079524964,0
64513,0,0.95250094,0.04749906,0
64514,0,0.9423782,0.057621766,0
64515,0,0.95284355,0.047156468,0
64516,0,0.96336335,0.036636636,0
64517,0,0.993456,0.0065439753,0
64518,1,0.89640707,0.10359291,0
64519,0,0.8774883,0.12251166,0
64520,0,0.8780517,0.12194832,0
64521,0,0.96302354,0.036976434,0
64522,0,0.93470466,0.06529534,0
64523,0,0.937472,0.062528014,0
64524,0,0.91426754,0.08573248,0
64525,0,0.9337049,0.06629508,0
64526,1,0.7640846,0.2359154,0
64527,0,0.8905269,0.10947311,0
64528,0,0.9145081,0.08549189,0
64529,0,0.8346765,0.16532353,0
64530,0,0.95550597,0.044494003,0
64531,0,0.95154124,0.048458755,0
64532,0,0.91346574,0.086534284,0
64533,0,0.9601715,0.03982846,0
64534,0,0.95193386,0.048066154,0
64535,0,0.9430221,0.05697791,0
64536,1,0.83935094,0.16064909,0
64537,0,0.9324247,0.06757528,0
64538,0,0.94625384,0.053746182,0
64539,0,0.9566998,0.0433002,0
64540,0,0.9046429,0.09535711,0
64541,0,0.98038,0.019620014,0
64542,0,0.9506871,0.049312897,0
64543,0,0.94744635,0.052553684,0
64544,0,0.9849129,0.015087132,0
64545,0,0.89312994,0.10687004,0
64546,0,0.91726685,0.08273315,0
64547,0,0.95179677,0.04820321,0
64548,0,0.9366428,0.06335719,0
64549,0,0.91733027,0.08266973,0
64550,0,0.94718283,0.05281716,0
64551,0,0.95939916,0.04060083,0
64552,0,0.979024,0.020976018,0
64553,1,0.96351427,0.036485728,0
64554,0,0.87124085,0.12875912,0
64555,0,0.96798223,0.032017786,0
64556,0,0.9549182,0.0450818,0
64557,1,0.89281636,0.10718361,0
64558,0,0.85110444,0.14889556,0
64559,0,0.94137263,0.058627397,0
64560,0,0.968059,0.031940974,0
64561,0,0.9183554,0.08164457,0
64562,0,0.9338467,0.06615329,0
64563,0,0.8892056,0.11079442,0
64564,0,0.8951375,0.104862496,0
64565,0,0.962314,0.03768598,0
64566,0,0.9183691,0.0816309,0
64567,0,0.9328396,0.06716044,0
64568,0,0.95663077,0.04336921,0
64569,0,0.9484229,0.051577102,0
64570,0,0.99482626,0.0051737553,0
64571,1,0.94180065,0.05819934,0
64572,0,0.97855943,0.021440538,0
64573,0,0.8628142,0.13718581,0
64574,0,0.8325749,0.1674251,0
64575,1,0.7188035,0.28119645,0
64576,0,0.9274682,0.072531804,0
64577,0,0.85518175,0.14481826,0
64578,0,0.9444734,0.055526618,0
64579,0,0.9582311,0.04176888,0
64580,0,0.919608,0.080391996,0
64581,0,0.95913255,0.040867478,0
64582,0,0.8541894,0.1458106,0
64583,0,0.94434637,0.05565364,0
64584,0,0.98531383,0.014686193,0
64585,0,0.92671037,0.07328963,0
64586,0,0.93991804,0.06008194,0
64587,0,0.6847302,0.31526983,0
64588,0,0.9330221,0.06697792,0
64589,0,0.94985116,0.050148837,0
64590,0,0.81567997,0.18432002,0
64591,1,0.9685684,0.031431604,0
64592,0,0.98567045,0.014329579,0
64593,0,0.9640776,0.035922427,0
64594,0,0.9785111,0.021488912,0
64595,0,0.9517438,0.048256215,0
64596,0,0.94916373,0.050836284,0
64597,0,0.97399986,0.026000135,0
64598,0,0.93906707,0.060932957,0
64599,0,0.93398,0.06602002,0
64600,1,0.7547022,0.24529777,0
64601,0,0.9363161,0.06368393,0
64602,0,0.956965,0.043034952,0
64603,0,0.8930077,0.1069923,0
64604,0,0.93977773,0.060222264,0
64605,0,0.93632054,0.06367945,0
64606,0,0.9070812,0.09291881,0
64607,0,0.9409501,0.059049886,0
64608,1,0.92923033,0.07076965,0
64609,0,0.961428,0.03857199,0
64610,0,0.9500246,0.0499754,0
64611,0,0.93458307,0.06541696,0
64612,0,0.9749972,0.025002796,0
64613,0,0.9820074,0.017992612,0
64614,1,0.92740893,0.07259109,0
64615,0,0.8997327,0.10026731,0
64616,0,0.94730437,0.05269562,0
64617,0,0.8691476,0.13085239,0
64618,0,0.94788134,0.052118674,0
64619,0,0.82780147,0.1721985,0
64620,0,0.9908522,0.009147818,0
64621,0,0.82258725,0.17741275,0
64622,0,0.9662093,0.03379068,0
64623,0,0.9233366,0.076663345,0
64624,0,0.9227704,0.07722963,0
64625,0,0.9223648,0.077635236,0
64626,0,0.89200133,0.107998654,0
64627,0,0.891581,0.10841902,0
64628,0,0.93584794,0.06415205,0
64629,0,0.9754592,0.024540763,0
64630,1,0.9734292,0.026570775,0
64631,0,0.944708,0.05529198,0
64632,1,0.89915025,0.10084978,0
64633,0,0.98220694,0.017793037,0
64634,0,0.97824174,0.021758232,0
64635,0,0.9054753,0.094524704,0
64636,0,0.95754945,0.042450536,0
64637,0,0.99391395,0.006086066,0
64638,0,0.89033955,0.10966046,0
64639,0,0.9200466,0.07995337,0
64640,0,0.89113206,0.10886796,0
64641,0,0.95866114,0.04133885,0
64642,0,0.8919114,0.10808863,0
64643,0,0.94287145,0.05712852,0
64644,0,0.930674,0.06932598,0
64645,0,0.9336264,0.06637359,0
64646,0,0.9544582,0.045541815,0
64647,0,0.8784699,0.12153011,0
64648,0,0.9394567,0.06054329,0
64649,0,0.974279,0.02572102,0
64650,0,0.9324411,0.067558914,0
64651,0,0.88447857,0.11552143,0
64652,0,0.7795391,0.22046086,0
64653,0,0.99289536,0.007104651,0
64654,0,0.9773216,0.022678345,0
64655,1,0.8967484,0.103251606,0
64656,0,0.9947356,0.005264407,0
64657,0,0.9094494,0.090550624,0
64658,0,0.9951648,0.0048351977,0
64659,0,0.97734,0.022660032,0
64660,0,0.9852417,0.01475828,0
64661,0,0.9502517,0.049748287,0
64662,0,0.94019854,0.059801437,0
64663,0,0.96721566,0.032784373,0
64664,0,0.9516228,0.04837719,0
64665,0,0.9426117,0.05738832,0
64666,0,0.9029606,0.09703939,0
64667,0,0.9709958,0.02900423,0
64668,0,0.960875,0.039125018,0
64669,0,0.90634274,0.09365726,0
64670,0,0.97566843,0.024331553,0
64671,0,0.933289,0.066710986,0
64672,1,0.90626776,0.093732245,0
64673,0,0.96368766,0.036312334,0
64674,0,0.98631907,0.013680917,0
64675,0,0.94994366,0.05005635,0
64676,0,0.82836574,0.17163426,0
64677,0,0.8847572,0.11524277,0
64678,0,0.93895286,0.061047148,0
64679,0,0.9508388,0.049161214,0
64680,0,0.7753614,0.22463861,0
64681,0,0.94066733,0.059332658,0
64682,1,0.75098574,0.24901429,0
64683,0,0.9574746,0.042525385,0
64684,0,0.8218186,0.17818141,0
64685,0,0.8988691,0.101130925,0
64686,0,0.94117504,0.05882494,0
64687,0,0.961843,0.038156964,0
64688,0,0.9417557,0.058244314,0
64689,0,0.8218529,0.17814708,0
64690,0,0.9331301,0.06686992,0
64691,0,0.919147,0.080852985,0
64692,0,0.9880881,0.011911935,0
64693,0,0.93700165,0.06299836,0
64694,0,0.90169394,0.09830607,0
64695,0,0.9182065,0.081793495,0
64696,0,0.9532542,0.04674579,0
64697,0,0.9885266,0.011473426,0
64698,0,0.92162347,0.07837653,0
64699,1,0.918449,0.08155102,0
64700,0,0.993667,0.0063329865,0
64701,0,0.94045025,0.059549745,0
64702,0,0.90452784,0.09547214,0
64703,0,0.9601239,0.03987611,0
64704,0,0.94412386,0.055876132,0
64705,0,0.95641565,0.043584317,0
64706,0,0.91746914,0.082530834,0
64707,0,0.92760694,0.07239307,0
64708,0,0.9720344,0.027965598,0
64709,0,0.9679063,0.032093715,0
64710,0,0.9455138,0.054486204,0
64711,0,0.946789,0.053211004,0
64712,0,0.9829777,0.01702234,0
64713,0,0.8850051,0.11499489,0
64714,0,0.9437293,0.0562707,0
64715,0,0.9510755,0.04892452,0
64716,0,0.9681788,0.031821184,0
64717,0,0.8794887,0.12051126,0
64718,0,0.93513393,0.06486607,0
64719,0,0.95961666,0.040383324,0
64720,1,0.8567059,0.14329413,0
64721,0,0.9383041,0.0616959,0
64722,1,0.735858,0.26414198,0
64723,0,0.9286085,0.07139151,0
64724,0,0.9793174,0.020682562,0
64725,0,0.9375322,0.06246783,0
64726,0,0.96554977,0.034450226,0
64727,0,0.95213133,0.04786868,0
64728,0,0.7729982,0.22700182,0
64729,0,0.908056,0.09194396,0
64730,0,0.9608569,0.039143108,0
64731,0,0.9623324,0.037667584,0
64732,0,0.92363024,0.07636977,0
64733,1,0.8255729,0.17442708,0
64734,0,0.8966286,0.103371374,0
64735,0,0.9756636,0.024336383,0
64736,1,0.9668077,0.033192255,0
64737,1,0.9514788,0.048521247,0
64738,0,0.91528946,0.08471056,0
64739,0,0.9726247,0.027375296,0
64740,0,0.859205,0.14079498,0
64741,0,0.94791496,0.05208502,0
64742,0,0.91556203,0.08443796,0
64743,0,0.97782964,0.02217039,0
64744,0,0.90929234,0.09070764,0
64745,0,0.8421143,0.15788564,0
64746,1,0.8632973,0.13670272,0
64747,0,0.7913949,0.20860513,0
64748,0,0.9790754,0.020924626,0
64749,0,0.73021376,0.26978627,0
64750,0,0.96385646,0.03614355,0
64751,0,0.9888465,0.011153497,0
64752,0,0.6191988,0.38080123,0
64753,0,0.94705206,0.05294794,0
64754,0,0.9487608,0.0512392,0
64755,0,0.97631437,0.023685662,0
64756,0,0.82525593,0.17474407,0
64757,1,0.9674808,0.0325192,0
64758,0,0.96665245,0.033347566,0
64759,0,0.97016263,0.029837342,0
64760,0,0.8724509,0.12754913,0
64761,1,0.9285866,0.0714134,0
64762,1,0.89478004,0.105219945,0
64763,0,0.9443976,0.055602383,0
64764,0,0.9562316,0.043768387,0
64765,0,0.94771504,0.052284986,0
64766,0,0.86880255,0.13119745,0
64767,0,0.96731156,0.032688417,0
64768,0,0.9671069,0.03289314,0
64769,1,0.9127214,0.08727858,0
64770,0,0.987961,0.012039019,0
64771,0,0.9718068,0.028193198,0
64772,0,0.9417588,0.05824119,0
64773,1,0.9135369,0.08646307,0
64774,1,0.9428689,0.057131127,0
64775,0,0.92920595,0.07079402,0
64776,0,0.8595766,0.1404234,0
64777,0,0.95169115,0.04830887,0
64778,0,0.990955,0.009044975,0
64779,0,0.8196127,0.18038733,0
64780,0,0.87853515,0.12146484,0
64781,0,0.9666607,0.033339314,0
64782,0,0.7321373,0.26786268,0
64783,0,0.93616676,0.06383323,0
64784,0,0.93228126,0.06771873,0
64785,0,0.9745771,0.025422884,0
64786,0,0.95889175,0.04110826,0
64787,0,0.95983493,0.040165037,0
64788,0,0.9496228,0.050377216,0
64789,0,0.9454899,0.054510143,0
64790,0,0.97974235,0.020257663,0
64791,0,0.9583407,0.041659318,0
64792,0,0.97466624,0.025333773,0
64793,0,0.8904888,0.109511204,0
64794,0,0.9716583,0.028341737,0
64795,1,0.9609381,0.03906193,0
64796,0,0.9269002,0.073099785,0
64797,0,0.9265546,0.0734454,0
64798,0,0.9533943,0.046605676,0
64799,0,0.726403,0.27359697,0
64800,0,0.9624609,0.037539136,0
64801,0,0.8756866,0.12431341,0
64802,0,0.96884584,0.031154182,0
64803,0,0.8383467,0.1616533,0
64804,0,0.7017026,0.29829744,0
64805,0,0.9378917,0.062108275,0
64806,0,0.9796876,0.02031245,0
64807,0,0.8963164,0.10368358,0
64808,0,0.979332,0.020668017,0
64809,0,0.9269665,0.073033534,0
64810,0,0.96401215,0.035987873,0
64811,0,0.95031357,0.04968642,0
64812,0,0.97690445,0.023095544,0
64813,0,0.9203599,0.07964007,0
64814,0,0.8945738,0.10542621,0
64815,0,0.8110234,0.18897657,0
64816,0,0.7990491,0.20095092,0
64817,0,0.73142856,0.26857144,0
64818,0,0.8449595,0.15504049,0
64819,0,0.8261929,0.1738071,0
64820,0,0.99200785,0.007992145,0
64821,0,0.97934985,0.02065013,0
64822,0,0.97461724,0.025382744,0
64823,0,0.8493412,0.1506588,0
64824,0,0.904127,0.09587299,0
64825,0,0.94367427,0.056325734,0
64826,0,0.8418576,0.1581424,0
64827,0,0.9471572,0.052842796,0
64828,0,0.9775013,0.02249871,0
64829,0,0.9721173,0.027882688,0
64830,0,0.8033247,0.1966753,0
64831,0,0.9660424,0.03395761,0
64832,0,0.9857689,0.01423106,0
64833,0,0.91726154,0.08273847,0
64834,0,0.91237026,0.087629735,0
64835,0,0.96343476,0.03656525,0
64836,0,0.8717145,0.12828556,0
64837,0,0.817332,0.182668,0
64838,0,0.9285269,0.07147315,0
64839,0,0.98335433,0.01664564,0
64840,0,0.9478341,0.052165926,0
64841,0,0.917939,0.082061,0
64842,0,0.8776383,0.12236173,0
64843,0,0.9564179,0.04358208,0
64844,0,0.97187316,0.02812681,0
64845,0,0.9123271,0.08767288,0
64846,1,0.85937923,0.14062075,0
64847,0,0.9847436,0.015256428,0
64848,0,0.81913877,0.18086123,0
64849,0,0.9257142,0.07428582,0
64850,0,0.903048,0.09695201,0
64851,0,0.9436798,0.056320176,0
64852,0,0.9669359,0.033064146,0
64853,0,0.9327393,0.0672607,0
64854,0,0.9621201,0.037879903,0
64855,0,0.8839578,0.11604221,0
64856,0,0.96107024,0.038929783,0
64857,0,0.9546918,0.045308195,0
64858,0,0.9857287,0.0142713385,0
64859,0,0.97359157,0.026408404,0
64860,0,0.9068625,0.09313748,0
64861,0,0.9503033,0.04969669,0
64862,0,0.79176915,0.20823087,0
64863,0,0.8828658,0.1171342,0
64864,0,0.9337896,0.06621041,0
64865,0,0.9768714,0.023128612,0
64866,1,0.9155801,0.08441993,0
64867,0,0.9249682,0.07503184,0
64868,0,0.9608722,0.039127797,0
64869,0,0.91532046,0.084679544,0
64870,0,0.9824239,0.017576069,0
64871,0,0.91482514,0.08517485,0
64872,0,0.81289816,0.18710181,0
64873,1,0.9271731,0.072826914,0
64874,0,0.93420386,0.06579616,0
64875,0,0.9507399,0.049260087,0
64876,0,0.9899379,0.010062086,0
64877,0,0.9439209,0.056079112,0
64878,0,0.91257864,0.08742134,0
64879,0,0.9377007,0.062299334,0
64880,0,0.8036401,0.19635989,0
64881,0,0.93757266,0.062427353,0
64882,0,0.9781659,0.021834055,0
64883,0,0.99349344,0.006506575,0
64884,0,0.9707715,0.029228492,0
64885,0,0.9437066,0.056293406,0
64886,0,0.97104186,0.028958114,0
64887,0,0.88798785,0.112012155,0
64888,0,0.9532999,0.046700124,0
64889,0,0.9780592,0.021940844,0
64890,0,0.8829293,0.11707068,0
64891,0,0.9263812,0.07361883,0
64892,0,0.9146954,0.085304625,0
64893,0,0.89124703,0.10875296,0
64894,0,0.9898703,0.010129695,0
64895,1,0.9325499,0.06745013,0
64896,0,0.9117966,0.08820336,0
64897,0,0.9743848,0.025615228,0
64898,0,0.95743483,0.042565174,0
64899,0,0.94124025,0.058759738,0
64900,0,0.96221274,0.037787247,0
64901,0,0.9147224,0.08527764,0
64902,0,0.993249,0.006750972,0
64903,0,0.9835209,0.01647906,0
64904,0,0.9617005,0.038299486,0
64905,0,0.95381624,0.046183776,0
64906,0,0.9321789,0.06782106,0
64907,0,0.858298,0.14170201,0
64908,0,0.9322134,0.0677866,0
64909,0,0.9452844,0.05471558,0
64910,0,0.89202446,0.10797552,0
64911,0,0.9384595,0.061540484,0
64912,0,0.9759641,0.024035895,0
64913,0,0.9691228,0.030877152,0
64914,0,0.92245114,0.07754888,0
64915,0,0.84827626,0.15172373,0
64916,0,0.964172,0.035827965,0
64917,0,0.9396186,0.06038139,0
64918,0,0.93033355,0.06966645,0
64919,0,0.8794763,0.12052372,0
64920,0,0.87008786,0.12991217,0
64921,0,0.9639771,0.03602293,0
64922,0,0.9640304,0.035969604,0
64923,0,0.95621204,0.04378793,0
64924,0,0.8795602,0.12043984,0
64925,0,0.8680991,0.1319009,0
64926,0,0.9271778,0.07282224,0
64927,1,0.92172414,0.07827585,0
64928,0,0.9304749,0.06952513,0
64929,0,0.9793161,0.020683914,0
64930,0,0.9622316,0.037768405,0
64931,0,0.9770768,0.022923166,0
64932,0,0.9625936,0.037406396,0
64933,0,0.95303506,0.04696492,0
64934,0,0.9768969,0.02310311,0
64935,0,0.9788855,0.021114534,0
64936,0,0.90114146,0.09885856,0
64937,0,0.9427883,0.05721168,0
64938,0,0.93359303,0.06640699,0
64939,0,0.96824795,0.031752054,0
64940,0,0.9356855,0.064314485,0
64941,0,0.8409544,0.15904555,0
64942,0,0.95077163,0.049228363,0
64943,0,0.88890123,0.11109875,0
64944,0,0.96608955,0.033910464,0
64945,0,0.89422494,0.10577508,0
64946,0,0.92616475,0.07383524,0
64947,1,0.681014,0.318986,0
64948,0,0.9612034,0.038796585,0
64949,0,0.8889142,0.11108578,0
64950,1,0.82364166,0.17635833,0
64951,0,0.9887936,0.0112063745,0
64952,0,0.8696148,0.13038523,0
64953,0,0.73065984,0.26934013,0
64954,0,0.9456823,0.05431773,0
64955,0,0.9448252,0.055174857,0
64956,0,0.97306615,0.026933841,0
64957,0,0.9446351,0.055364896,0
64958,0,0.9660863,0.03391366,0
64959,0,0.9852329,0.014767123,0
64960,0,0.96246994,0.037530094,0
64961,0,0.9271615,0.0728385,0
64962,0,0.9880723,0.011927699,0
64963,0,0.8160764,0.18392362,0
64964,0,0.9699124,0.030087614,0
64965,0,0.92578405,0.074215926,0
64966,0,0.9347825,0.06521751,0
64967,0,0.9670462,0.03295378,0
64968,0,0.88886666,0.11113332,0
64969,0,0.8129133,0.1870867,0
64970,0,0.87988305,0.12011694,0
64971,0,0.9668989,0.033101086,0
64972,0,0.8704246,0.12957539,0
64973,0,0.9360222,0.063977756,0
64974,0,0.7184154,0.2815846,0
64975,0,0.98290014,0.017099842,0
64976,0,0.71985555,0.28014448,0
64977,0,0.8972188,0.10278116,0
64978,0,0.96171653,0.038283497,0
64979,0,0.66899574,0.33100426,0
64980,0,0.93513364,0.06486635,0
64981,0,0.8769621,0.123037875,0
64982,0,0.9206455,0.07935453,0
64983,0,0.98228174,0.017718257,0
64984,0,0.9577875,0.04221248,0
64985,0,0.9409783,0.0590217,0
64986,0,0.9903973,0.009602707,0
64987,1,0.95866877,0.041331224,0
64988,0,0.9335797,0.06642032,0
64989,0,0.90768343,0.09231655,0
64990,0,0.85057557,0.14942443,0
64991,0,0.961411,0.038588982,0
64992,0,0.9503502,0.049649768,0
64993,0,0.9546241,0.045375887,0
64994,0,0.91411686,0.08588312,0
64995,1,0.8610561,0.13894388,0
64996,0,0.9561486,0.043851394,0
64997,0,0.9340186,0.06598136,0
64998,0,0.9394474,0.060552582,0
64999,0,0.98198044,0.01801955,0
65000,0,0.9361399,0.06386011,0
65001,0,0.92455417,0.07544581,0
65002,0,0.9155618,0.0844382,0
65003,0,0.8859223,0.11407768,0
65004,0,0.9446427,0.05535729,0
65005,1,0.9168354,0.083164565,0
65006,0,0.8588877,0.14111233,0
65007,0,0.9322315,0.06776854,0
65008,0,0.97900563,0.020994376,0
65009,0,0.8116591,0.18834087,0
65010,0,0.9656134,0.034386575,0
65011,0,0.9558896,0.044110432,0
65012,0,0.90114653,0.09885344,0
65013,0,0.9582954,0.04170462,0
65014,0,0.91889673,0.08110327,0
65015,0,0.94262564,0.057374366,0
65016,0,0.94332427,0.056675732,0
65017,0,0.945677,0.05432301,0
65018,0,0.9518865,0.04811354,0
65019,0,0.8550075,0.14499247,0
65020,0,0.86919415,0.13080585,0
65021,0,0.98628515,0.013714874,0
65022,0,0.8588693,0.14113066,0
65023,0,0.9143154,0.08568458,0
65024,0,0.9844292,0.015570814,0
65025,0,0.9571305,0.04286951,0
65026,0,0.7544022,0.2455978,0
65027,0,0.8927406,0.107259385,0
65028,0,0.9695204,0.030479614,0
65029,0,0.95700634,0.042993687,0
65030,0,0.83296835,0.16703166,0
65031,0,0.9202169,0.07978307,0
65032,0,0.9822346,0.017765373,0
65033,0,0.9718797,0.028120304,0
65034,0,0.79115075,0.20884927,0
65035,0,0.99495345,0.0050465395,0
65036,0,0.9013145,0.09868552,0
65037,0,0.9089124,0.091087565,0
65038,0,0.9703923,0.029607693,0
65039,0,0.9505545,0.049445484,0
65040,1,0.69907147,0.30092853,0
65041,0,0.970371,0.029628983,0
65042,0,0.93934965,0.060650356,0
65043,0,0.9501443,0.04985574,0
65044,0,0.9636197,0.036380317,0
65045,0,0.934616,0.06538396,0
65046,0,0.8976754,0.102324635,0
65047,0,0.9631018,0.036898203,0
65048,0,0.9487721,0.051227916,0
65049,0,0.97627044,0.023729581,0
65050,0,0.9928159,0.0071840915,0
65051,0,0.99776685,0.0022331646,0
65052,0,0.93549734,0.06450264,0
65053,0,0.95620745,0.04379256,0
65054,0,0.9438834,0.056116562,0
65055,0,0.9537015,0.046298523,0
65056,0,0.9563466,0.04365345,0
65057,0,0.891851,0.10814901,0
65058,0,0.7233289,0.2766711,0
